"date","HUC8","tmean"
2017-09-26,18040002,19.629529420067279
2017-07-23,18040002,26.463621370932636
2017-11-23,18040002,16.263808828942906
2017-10-09,18040002,18.809426437405978
2018-12-21,18040002,10.300025733078233
2018-08-09,18040002,25.92402571439743
2018-06-04,18040002,27.181356629904585
2018-04-02,18040002,16.520283076693026
2018-04-28,18040002,14.19712864476092
2018-09-21,18040002,22.808584546341613
2018-02-26,18040002,8.9166176773005112
2018-08-11,18040002,27.875261071850279
2018-07-11,18040002,26.340102984624753
2001-01-29,18040002,6.0710919003468025
2001-04-30,18040002,15.637419122106888
2001-10-31,18040002,14.55001099845942
2001-11-17,18040002,13.762477939619739
2001-10-15,18040002,21.653856610550612
2007-11-18,18040002,14.148672836668354
2007-02-09,18040002,10.827650725841513
2007-09-09,18040002,22.607172794201791
2007-11-23,18040002,9.8401764847940765
2007-09-04,18040002,25.21744115913615
2007-03-01,18040002,5.903408095932237
2007-01-24,18040002,7.2840514776762566
2007-02-01,18040002,8.165764698210884
2007-10-31,18040002,14.128886045778495
2019-09-20,18040002,18.902856630437519
2019-10-17,18040002,16.583573546479734
2019-11-01,18040002,12.52075737583286
2019-01-07,18040002,7.9770551297594521
2019-02-12,18040002,5.58336764638422
2019-07-31,18040002,23.437786736909089
2020-05-23,18040002,18.561507333727437
2020-10-05,18040002,25.431529469349808
2020-11-24,18040002,11.284327241427754
2020-12-01,18040002,10.438158044475131
2020-01-31,18040002,11.234238962916768
2013-02-15,18040002,10.758904439342373
2013-05-18,18040002,16.024724243318335
2013-12-20,18040002,8.4318382318631571
2013-12-16,18040002,8.2138823680168755
2013-10-15,18040002,16.840419108376778
2013-01-24,18040002,9.730375011177621
2000-11-12,18040002,6.85511399005704
2000-01-06,18040002,6.9456617871405522
2000-11-17,18040002,7.2887647125103
2000-06-26,18040002,24.28799633068197
2002-05-25,18040002,20.713161798084485
2002-01-04,18040002,9.4388492580722421
2002-04-01,18040002,17.841084529371816
2002-07-23,18040002,21.44672425003613
2002-07-28,18040002,24.852801529800185
2002-03-04,18040002,10.964477969189717
2003-08-28,18040002,23.715323511291977
2003-09-01,18040002,24.604312518063708
2003-12-21,18040002,10.160448544165668
2003-04-29,18040002,11.08136027788415
2003-06-04,18040002,24.774018357781795
2003-10-20,18040002,20.213930172078751
2003-11-08,18040002,13.420172766727557
2004-10-07,18040002,20.970147041713489
2004-02-05,18040002,8.0373455890837864
2004-04-11,18040002,19.507522039553702
2004-07-16,18040002,23.682779403293839
2004-06-14,18040002,22.842985310975237
2004-05-02,18040002,20.913816154003143
2004-02-06,18040002,8.3439669162034935
2004-09-19,18040002,14.580911776598757
2004-07-12,18040002,23.580694854259498
2004-02-21,18040002,9.6159926302292771
2004-01-20,18040002,7.1511801358531493
2004-02-24,18040002,10.391808845541059
2004-07-07,18040002,25.66252573798684
2005-05-06,18040002,13.657261038527766
2005-11-07,18040002,13.689356595277788
2005-12-21,18040002,13.366169112570145
2006-01-11,18040002,8.4348860321128214
2006-02-17,18040002,5.3103749939507585
2006-06-25,18040002,28.262426481527438
2006-03-09,18040002,8.9850404415937071
2006-04-08,18040002,12.139669141348676
2006-10-14,18040002,16.126878712107143
2006-11-19,18040002,13.380165394614721
2008-08-18,18040002,23.152702219345993
2008-11-23,18040002,11.50523164221908
2008-06-15,18040002,23.902761070167326
2008-07-12,18040002,24.679731624967911
2008-08-27,18040002,23.583761117037604
2008-02-07,18040002,8.01229779120973
2009-09-24,18040002,26.633374992538894
2009-06-27,18040002,22.754084545023307
2009-06-15,18040002,18.25418380779379
2009-03-09,18040002,9.4310955572873336
2010-04-25,18040002,15.966507347191079
2010-12-11,18040002,13.83251104284736
2010-06-16,18040002,19.58776840041666
2010-03-29,18040002,15.360863968729971
2010-09-14,18040002,19.24261762464749
2010-01-19,18040002,10.529856620466012
2011-05-01,18040002,15.151507335550646
2011-07-26,18040002,22.669095607364888
2011-02-09,18040002,8.7929632299963139
2011-04-04,18040002,12.258823512231604
2011-03-21,18040002,7.3439779246554648
2011-08-27,18040002,25.730797834256126
2011-08-25,18040002,25.967360230053167
2011-04-03,18040002,14.348643387065216
2012-07-30,18040002,22.631044107324936
2012-07-01,18040002,21.996794080033027
2012-08-09,18040002,25.882216919870952
2012-03-11,18040002,11.164540417930652
2012-04-08,18040002,12.004886022385426
2012-09-02,18040002,18.418555129976831
2012-05-06,18040002,17.263661735198081
2012-12-15,18040002,5.0127720539732028
2012-09-09,18040002,24.037488993476408
2014-11-09,18040002,17.17732350966509
2014-09-03,18040002,24.885327146333815
2014-07-02,18040002,25.227007329463959
2014-11-23,18040002,11.913143391118325
2014-12-31,18040002,6.1352389714173832
2015-08-09,18040002,23.383632340851946
2015-11-09,18040002,11.957205890732652
2015-01-03,18040002,4.3048823632245128
2015-01-31,18040002,11.207080836462616
2016-09-01,18040002,22.765738981611591
2016-10-14,18040002,17.947970590170687
2016-03-09,18040002,10.137606603257801
2016-02-18,18040002,14.772790470544033
2016-12-31,18040002,8.1660220651503881
2016-02-05,18040002,8.62670587485327
2016-12-29,18040002,6.8550809112322648
2016-04-19,18040002,21.476742639261133
2016-05-16,18040002,18.612941198489242
2017-07-07,18040002,28.075092007132135
2017-06-09,18040002,18.659698577488161
2017-08-08,18040002,23.972647060366231
2017-05-11,18040002,17.279180102488581
2017-08-17,18040002,22.133297811536217
2018-05-12,18040002,18.594742624198688
2018-12-02,18040002,8.09054043275468
2018-07-06,18040002,22.886897041517145
2018-11-15,18040002,11.707400722442852
2018-08-25,18040002,20.44412874474245
2001-10-05,18040002,19.073639715419095
2001-12-22,18040002,8.1021507329800553
2001-02-06,18040002,12.000297790064533
2001-12-03,18040002,9.4082720560186033
2001-09-22,18040002,22.339999994810888
2001-03-13,18040002,11.921860289047741
2001-05-19,18040002,22.289069813840538
2001-08-31,18040002,19.369698545512033
2007-09-11,18040002,22.049239004359514
2007-03-02,18040002,6.61771327424932
2007-05-20,18040002,19.923610277035657
2007-07-14,18040002,23.105772078037269
2007-07-03,18040002,23.782871316461012
2019-09-02,18040002,27.169257258667674
2019-05-12,18040002,19.340455882689529
2019-01-24,18040002,8.4590845394003065
2019-03-12,18040002,10.544687541092147
2019-11-27,18040002,7.5907132380148958
2019-10-27,18040002,18.728121319237886
2019-11-22,18040002,11.224455918459334
2020-03-05,18040002,15.39504782066626
2020-08-24,18040002,26.793463152997635
2020-10-12,18040002,18.825573496958793
2020-01-29,18040002,11.399264675729421
2020-09-05,18040002,25.726602841826057
2020-09-12,18040002,22.369437515735616
2020-01-21,18040002,7.8665220535853351
2020-07-18,18040002,24.512676544049206
2020-04-10,18040002,11.546231623958139
2020-11-12,18040002,8.4136838155374072
2020-04-09,18040002,13.900536777342065
2020-08-06,18040002,20.074400737005121
2013-12-18,18040002,10.447988972800564
2013-12-03,18040002,12.874606652294894
2013-02-18,18040002,10.341547800337567
2013-06-24,18040002,19.461772066705372
2013-02-03,18040002,9.3750073432045813
2013-11-05,18040002,12.660441188251268
2013-08-12,18040002,22.216514720636251
2000-03-17,18040002,15.159937465892117
2000-03-19,18040002,15.671735313008806
2000-12-16,18040002,11.660194873809813
2000-04-11,18040002,15.496275719474342
2000-07-28,18040002,21.2611543711494
2000-06-29,18040002,27.202691127272224
2000-10-20,18040002,17.744514693232141
2000-07-25,18040002,26.121937401154458
2000-10-13,18040002,12.938183851101822
2000-12-24,18040002,7.6288786633488
2000-08-26,18040002,25.116632380906275
2000-02-19,18040002,10.236279435017526
2000-01-18,18040002,9.066617662415787
2002-10-08,18040002,22.881599268492522
2002-05-02,18040002,13.064926499829577
2002-10-12,18040002,16.0494522329639
2002-02-03,18040002,6.07720588794088
2002-07-30,18040002,22.353613948120788
2002-06-02,18040002,18.454305110608818
2002-12-17,18040002,10.791349258492984
2003-10-01,18040002,21.070209569790777
2003-06-05,18040002,22.415536775308503
2003-05-14,18040002,19.864437502973217
2003-09-26,18040002,19.923367658082174
2003-01-11,18040002,10.685224294662481
2003-01-31,18040002,9.7762205828638642
2003-03-25,18040002,12.204367660424284
2003-10-26,18040002,20.468625007306827
2003-04-20,18040002,13.91358087168021
2003-05-18,18040002,18.189213282921735
2003-09-05,18040002,24.050330849254848
2004-10-21,18040002,12.165220590198745
2004-07-17,18040002,25.33011394739151
2004-01-12,18040002,9.4251654323409628
2004-06-06,18040002,21.369275748729713
2004-09-03,18040002,23.24269852568121
2004-12-31,18040002,9.2615294140927915
2005-03-03,18040002,10.780926502802792
2005-12-17,18040002,5.6449963194044219
2005-11-15,18040002,15.155562497237145
2005-11-17,18040002,14.636602943434434
2005-02-16,18040002,10.753540447529621
2005-05-29,18040002,16.584110317861327
2005-10-11,18040002,18.414999988149194
2005-05-03,18040002,16.989529441384711
2005-05-10,18040002,11.631768403684388
2006-06-20,18040002,20.920066184857308
2006-02-11,18040002,13.072518377619627
2006-02-03,18040002,13.476731622920312
2006-11-05,18040002,13.755275743849133
2006-11-08,18040002,18.647669122499583
2006-01-10,18040002,8.7532573454082048
2006-09-10,18040002,18.025194834260382
2006-09-26,18040002,22.242705874583308
2008-11-16,18040002,16.614051464725939
2008-01-01,18040002,4.7286911724573537
2008-12-06,18040002,6.6704779391537405
2008-08-09,18040002,21.42563237162198
2008-03-06,18040002,11.611823513227348
2008-11-11,18040002,11.347356624463023
2008-09-21,18040002,18.060044137870566
2009-05-27,18040002,22.474691128029527
2009-06-05,18040002,18.076007327612707
2009-05-29,18040002,24.692066136528467
2009-04-09,18040002,11.950981639763892
2009-07-19,18040002,29.559143353910997
2010-07-21,18040002,23.0112499945304
2010-03-01,18040002,11.200022033032246
2010-05-08,18040002,16.112621340681528
2010-04-12,18040002,9.721106613383574
2010-08-21,18040002,22.964419137029097
2010-07-25,18040002,25.545367742286015
2010-10-24,18040002,15.126933876205888
2011-01-16,18040002,9.0867353283307111
2011-07-01,18040002,20.51409563597511
2011-05-24,18040002,14.139944891719258
2011-03-17,18040002,9.5807058706003
2011-12-14,18040002,7.3862058924346723
2011-10-25,18040002,18.911669117562912
2012-12-27,18040002,7.3448639748727569
2012-11-10,18040002,7.8489448840127292
2012-04-30,18040002,19.469621349783495
2012-09-07,18040002,23.320900787325463
2014-10-19,18040002,18.378051456283114
2014-11-12,18040002,13.130996330695993
2014-04-20,18040002,16.757172815939956
2014-06-23,18040002,21.574628623092877
2014-04-04,18040002,11.176091912914723
2014-07-22,18040002,23.036606669425975
2014-06-03,18040002,19.252455893684846
2014-09-21,18040002,23.047091925845429
2015-07-19,18040002,24.841827252331903
2015-09-09,18040002,25.866827210959265
2015-03-25,18040002,14.534599283162285
2015-01-05,18040002,6.6314559042700347
2015-09-20,18040002,23.291533056427447
2015-05-30,18040002,21.756716903518214
2015-06-09,18040002,29.317867566557492
2016-03-04,18040002,15.418069881551407
2016-05-04,18040002,20.388981626314273
2016-07-23,18040002,23.839573541108305
2016-06-24,18040002,23.101459538235385
2016-12-05,18040002,9.5611544163788054
2016-05-31,18040002,24.449338236275857
2016-09-07,18040002,23.097220554071313
2016-10-02,18040002,16.872036728788828
2016-01-26,18040002,9.261808844173661
2017-12-11,18040002,9.9749227805775327
2017-12-28,18040002,9.1465698483246864
2017-03-16,18040002,17.857161760330197
2017-07-21,18040002,24.009499970604388
2017-07-03,18040002,24.290871280081138
2017-06-29,18040002,22.755654335021969
2017-06-21,18040002,29.96612132998073
2017-12-03,18040002,10.002558801104046
2017-11-19,18040002,10.572841893224155
2018-10-08,18040002,18.974341925452741
2018-11-14,18040002,11.237386024392704
2018-11-09,18040002,13.45813966235694
2018-04-20,18040002,12.220084568156917
2018-02-14,18040002,9.0521801354531348
2018-01-17,18040002,11.166485292070055
2018-02-28,18040002,6.43001469584038
2018-04-27,18040002,17.212316208025985
2018-04-18,18040002,9.6312830912716318
2018-01-21,18040002,7.4675404311102955
2001-03-04,18040002,8.5226286868838681
2001-09-18,18040002,20.801158116144308
2001-03-19,18040002,16.216044089373423
2001-06-13,18040002,21.369852935566623
2001-11-22,18040002,13.616882327724911
2001-07-05,18040002,28.465150763006775
2007-04-17,18040002,15.902084545177575
2007-04-20,18040002,8.51121323424227
2007-02-25,18040002,7.5331213227593015
2007-08-02,18040002,25.673897126141725
2019-04-14,18040002,16.110010978053591
2019-06-25,18040002,25.224496403161222
2019-02-01,18040002,12.858441133709515
2019-09-29,18040002,15.543680177015412
2019-06-12,18040002,29.357463331783521
2019-03-02,18040002,10.279169121209314
2019-05-24,18040002,17.084985322812031
2019-10-14,18040002,17.008863938205369
2020-06-17,18040002,19.797235278522269
2020-06-27,18040002,27.728422722395727
2020-07-10,18040002,25.599415291758152
2020-10-29,18040002,15.443356582347091
2020-04-15,18040002,15.850580823772093
2020-03-26,18040002,8.0430036899359862
2020-11-18,18040002,15.651385998024663
2020-06-04,18040002,27.778477949254654
2013-11-13,18040002,15.493977897307442
2013-05-24,18040002,14.2416617782677
2013-02-11,18040002,6.7939375051201392
2013-05-06,18040002,16.230389691451023
2000-04-18,18040002,9.5100073630318942
2000-06-04,18040002,20.994698527981253
2000-07-14,18040002,20.788345571826493
2000-11-13,18040002,7.0082794207298917
2000-05-15,18040002,15.018110291046259
2000-03-16,18040002,15.768860282266839
2000-01-03,18040002,7.1811580991043735
2000-08-25,18040002,22.43427207890679
2000-08-16,18040002,25.051426445736606
2002-01-01,18040002,11.801213211873
2002-06-09,18040002,20.68283089820077
2002-07-20,18040002,24.609834478181956
2002-03-14,18040002,8.4529558931860755
2002-11-23,18040002,12.501911762882683
2002-11-12,18040002,12.88631616620456
2002-12-28,18040002,12.16141175522524
2002-12-22,18040002,9.5079264640808088
2002-08-17,18040002,23.891617648741772
2002-07-18,18040002,22.816952193484592
2002-10-22,18040002,16.333522065597432
2002-12-10,18040002,8.7077389710089736
2003-09-10,18040002,18.839823505457705
2003-04-28,18040002,12.848569880513582
2003-04-19,18040002,11.493753684794202
2004-12-23,18040002,5.4743419145507817
2004-07-23,18040002,26.216066160622777
2004-09-07,18040002,26.370249944574685
2004-09-22,18040002,18.043334557729608
2004-10-13,18040002,21.960985337986664
2005-04-23,18040002,15.447702176430649
2005-06-05,18040002,20.030580862480054
2005-12-27,18040002,12.101058863541658
2005-06-07,18040002,14.841897016062454
2005-10-20,18040002,16.294996331719776
2005-10-04,18040002,15.245525738772223
2005-09-22,18040002,21.435761080068698
2005-08-16,18040002,20.860650760285996
2005-03-07,18040002,13.538209561039416
2005-09-28,18040002,19.930878684801211
2005-02-04,18040002,9.80412867446156
2005-10-03,18040002,16.756606641937704
2006-07-10,18040002,28.148360199788048
2006-10-21,18040002,17.987698523437285
2006-09-27,18040002,21.996672847691695
2006-10-23,18040002,19.625172758803632
2006-02-13,18040002,13.333334572174968
2006-02-28,18040002,13.365452170372008
2006-11-04,18040002,14.987621338928447
2006-06-30,18040002,25.899345576763157
2006-04-27,18040002,15.657305167001835
2006-05-09,18040002,19.7861029400545
2008-05-22,18040002,17.980297793360315
2008-08-23,18040002,24.03236023117514
2008-08-02,18040002,23.684437520363751
2008-11-01,18040002,17.939003737533792
2008-04-27,18040002,20.080654351150294
2008-04-06,18040002,11.585187539458277
2008-01-14,18040002,7.5537941092077414
2009-01-09,18040002,5.5995625065749177
2009-09-26,18040002,25.314312412458314
2009-05-22,18040002,20.779397080926344
2009-07-13,18040002,23.699088229852556
2009-04-30,18040002,11.777959558017114
2009-09-09,18040002,21.850716881892264
2009-06-04,18040002,19.857834535486564
2009-06-23,18040002,22.079672851983243
2010-04-27,18040002,17.724139681633769
2010-11-07,18040002,16.163507328313948
2010-04-05,18040002,7.9445735224906144
2010-07-29,18040002,20.262713232461149
2010-08-19,18040002,21.159937529002924
2010-10-11,18040002,21.579716906828043
2010-02-12,18040002,10.004161754075218
2010-01-21,18040002,8.84620222273995
2010-02-21,18040002,10.397999975611178
2010-07-12,18040002,24.954518412842464
2010-02-05,18040002,10.436613954165404
2010-03-20,18040002,14.985720578361962
2011-08-16,18040002,23.714227883254782
2011-01-26,18040002,8.884238970630312
2011-03-06,18040002,13.388845606761819
2011-06-23,18040002,27.209727949955891
2011-03-25,18040002,7.2811801249490058
2011-12-13,18040002,6.0036728025468822
2011-08-17,18040002,23.741551476366386
2011-01-14,18040002,8.4339889778810377
2011-04-27,18040002,12.862341914106816
2011-12-08,18040002,6.7187022035188253
2011-05-04,18040002,17.608658105134957
2011-07-27,18040002,23.053661816260398
2012-11-12,18040002,7.6224558605908337
2012-08-03,18040002,25.582591835190275
2012-12-13,18040002,6.7132977768778836
2012-11-28,18040002,9.9521654528730021
2014-12-14,18040002,7.6191617443281068
2014-02-25,18040002,14.538308814167976
2014-08-15,18040002,24.421878653414115
2014-12-11,18040002,11.797095603802628
2014-04-18,18040002,19.222176439621858
2014-07-10,18040002,24.823783068095945
2014-04-28,18040002,13.757588212980941
2014-09-16,18040002,24.8308896352263
2014-01-19,18040002,11.453029444359029
2014-01-14,18040002,9.1406654924846
2014-08-18,18040002,24.411022081094629
2014-12-03,18040002,12.26689336580389
2014-02-02,18040002,8.239323513911053
2015-01-10,18040002,11.93711764847531
2015-12-21,18040002,6.5508014570702544
2015-06-11,18040002,21.884180139092834
2015-02-25,18040002,10.353397054844264
2015-08-22,18040002,22.997746309813333
2015-11-13,18040002,10.101441179566523
2015-02-22,18040002,11.167863966787559
2015-03-16,18040002,19.3175515111755
2015-03-05,18040002,11.473683811285918
2015-08-23,18040002,23.337544115150678
2015-04-07,18040002,10.722213237601169
2016-07-15,18040002,26.838827217326443
2016-02-29,18040002,13.672966936055346
2016-10-16,18040002,19.743422753670629
2016-11-21,18040002,11.992801461149664
2016-08-14,18040002,27.484624995904802
2016-03-02,18040002,16.464525729417815
2016-09-06,18040002,20.723319856559531
2016-12-27,18040002,4.8784044023726469
2016-12-16,18040002,11.239220589399336
2016-01-12,18040002,9.0945147030493789
2016-04-05,18040002,17.379341874052493
2017-10-27,18040002,21.544555145151481
2017-10-30,18040002,17.892783126410311
2017-05-31,18040002,19.912411777412185
2017-09-17,18040002,21.474705927512225
2018-09-13,18040002,18.775345581419323
2018-07-02,18040002,25.461334537057315
2018-05-16,18040002,17.004253636388221
2018-06-09,18040002,21.366213255068846
2018-07-13,18040002,27.185448593953076
2018-07-14,18040002,27.917867646497829
2018-09-01,18040002,21.270466913195211
2018-04-08,18040002,14.196595567114214
2001-01-26,18040002,6.52494483747903
2001-08-20,18040002,24.187522074755496
2001-01-28,18040002,6.0965110125458413
2001-07-21,18040002,19.877088217174297
2001-03-15,18040002,13.418301508707165
2001-06-23,18040002,27.145819944493923
2001-05-08,18040002,23.843863918500777
2007-10-19,18040002,15.807408083887653
2007-10-20,18040002,16.805062521906454
2007-06-30,18040002,20.94407346318749
2007-04-13,18040002,11.405897102811755
2007-09-15,18040002,18.948187477448418
2007-04-19,18040002,9.4722830782480045
2007-06-21,18040002,21.313349239966445
2007-09-13,18040002,19.055143398397124
2019-11-28,18040002,6.4352536668234022
2019-10-06,18040002,17.847636033506948
2019-09-14,18040002,25.80672428888434
2019-09-01,18040002,25.897389664369456
2019-10-25,18040002,20.844496393904965
2019-03-19,18040002,16.087540409144225
2019-07-18,18040002,23.442768286256225
2020-03-22,18040002,11.520702179740461
2020-01-10,18040002,6.5102683722096346
2020-11-26,18040002,10.29802207079004
2020-08-17,18040002,33.505926461780746
2020-12-02,18040002,10.017349305483922
2013-04-29,18040002,20.591544116244595
2013-01-08,18040002,5.9537352914369821
2013-10-16,18040002,16.958783133941541
2013-03-19,18040002,13.194238931817166
2013-08-04,18040002,22.584375051891094
2013-02-28,18040002,11.082838237264649
2013-05-15,18040002,20.757411721874693
2013-03-04,18040002,12.162492644260908
2013-03-16,18040002,15.632794115473249
2000-08-22,18040002,22.901091922731961
2000-11-21,18040002,8.3057977936285354
2000-07-26,18040002,25.006113953450139
2000-08-08,18040002,21.234415429479942
2000-09-14,18040002,25.804477937081284
2000-03-22,18040002,13.379117662415791
2000-03-02,18040002,9.6627941140357141
2000-06-08,18040002,18.1174889943179
2000-11-23,18040002,7.3828750062076507
2000-07-03,18040002,18.983636025120223
2000-05-29,18040002,21.992485277792973
2002-05-03,18040002,14.644992675851375
2002-09-07,18040002,16.956503699807566
2002-09-10,18040002,21.769375015707578
2002-05-23,18040002,14.135952213231255
2002-10-20,18040002,15.224915425567067
2002-05-09,18040002,16.786955852718918
2002-02-23,18040002,14.671022099607132
2002-09-25,18040002,25.095654364894429
2002-08-24,18040002,18.149047763908598
2002-09-19,18040002,22.84634559645372
2002-10-27,18040002,13.703106610214014
2003-12-16,18040002,6.46117647192595
2003-03-04,18040002,8.5143492642570973
2003-04-07,18040002,10.647349247161081
2003-08-21,18040002,24.683588227804965
2003-05-27,18040002,19.649680137634284
2003-10-30,18040002,17.219757332521326
2003-07-17,18040002,26.467819887049064
2003-06-11,18040002,18.047845605541674
2003-05-22,18040002,23.229779443320123
2003-11-06,18040002,10.116327202933672
2004-06-01,18040002,22.961658151710722
2004-01-28,18040002,8.57066544715096
2004-06-21,18040002,20.793841940515172
2004-07-02,18040002,20.641875014585619
2004-06-07,18040002,22.603069869910964
2005-06-28,18040002,19.297036770512079
2005-03-14,18040002,13.314816187409791
2005-10-10,18040002,16.506411755786218
2005-11-04,18040002,11.686227950103143
2005-05-21,18040002,17.141705881146827
2005-11-20,18040002,14.083580870181322
2005-11-26,18040002,11.345941184198152
2006-06-18,18040002,25.509272066985858
2006-12-20,18040002,4.2990992734729145
2006-11-12,18040002,10.423812492805373
2006-11-17,18040002,14.232661762658287
2006-02-27,18040002,11.824904417290407
2006-08-30,18040002,22.578937460394464
2006-06-10,18040002,19.550007318749138
2006-04-09,18040002,12.095915450769313
2006-05-30,18040002,16.524749973241011
2006-06-26,18040002,28.293231641545024
2008-01-07,18040002,6.894400743000646
2008-11-15,18040002,16.173147045514156
2008-02-10,18040002,10.128371314967374
2009-11-19,18040002,8.746713232933816
2009-01-01,18040002,5.0331433739732283
2009-03-29,18040002,16.747441130525914
2009-09-18,18040002,23.166389707256755
2009-02-03,18040002,10.806628672837501
2009-02-21,18040002,10.620452233973671
2010-10-29,18040002,16.521158090409116
2010-07-28,18040002,20.282702158479125
2010-02-22,18040002,8.0627536729854725
2010-01-09,18040002,7.5090330856687917
2010-11-05,18040002,19.388775737846593
2010-06-23,18040002,23.21832723827923
2010-01-06,18040002,7.0539338229333666
2010-01-07,18040002,6.48747426008477
2010-12-30,18040002,6.7335073493201971
2011-08-19,18040002,24.293386080685785
2011-12-29,18040002,8.9424999931395863
2011-10-11,18040002,17.818463244858908
2011-12-18,18040002,6.1060919029336826
2011-07-02,18040002,24.287147048641653
2011-11-06,18040002,8.4779044065405369
2011-07-18,18040002,20.452499961151794
2011-03-19,18040002,9.0503786933772723
2011-11-17,18040002,12.785569885197804
2012-01-05,18040002,10.142312488558037
2012-12-02,18040002,13.289922766825734
2012-02-08,18040002,10.718198525554989
2012-03-29,18040002,12.687632362632192
2012-02-07,18040002,10.789544134017298
2012-01-23,18040002,6.9816360315855821
2012-12-28,18040002,5.6120514881742354
2012-03-07,18040002,8.1926286886720074
2012-12-16,18040002,4.5271213244961821
2014-04-10,18040002,19.185783091713407
2014-03-24,18040002,14.920613967320495
2014-10-05,18040002,24.486514680525833
2014-12-20,18040002,10.582698529257497
2014-09-10,18040002,21.177117659765113
2014-11-11,18040002,16.074341915986125
2014-11-15,18040002,13.527790430714091
2015-07-04,18040002,27.356169055489922
2015-08-06,18040002,21.780606599415048
2015-11-28,18040002,6.3999117786708482
2015-10-22,18040002,19.378525726935447
2015-09-22,18040002,27.59901843702092
2015-12-16,18040002,5.3223933809546429
2015-08-31,18040002,22.016393349451175
2015-02-19,18040002,12.36043383707019
2015-02-17,18040002,14.303933802772971
2015-08-12,18040002,23.306849234244403
2016-08-13,18040002,25.597158151514389
2016-05-30,18040002,22.935345625176147
2016-03-14,18040002,11.626808806377305
2016-01-18,18040002,11.529154363800496
2016-09-29,18040002,25.18531251654905
2016-02-07,18040002,10.864683852476231
2016-11-19,18040002,11.623871297959013
2016-12-06,18040002,7.453154418836621
2016-03-05,18040002,16.141198508879718
2017-09-12,18040002,27.711411826750805
2017-02-26,18040002,7.309974283082683
2017-10-12,18040002,16.200224252308111
2017-10-17,18040002,18.949919104576118
2017-11-15,18040002,14.393183820387899
2017-11-04,18040002,15.117974253261794
2017-02-28,18040002,7.7636727927362248
2017-04-22,18040002,16.775882363319386
2017-06-01,18040002,19.336639726863179
2018-01-31,18040002,12.513363962664322
2018-04-26,18040002,18.965213256723743
2018-04-16,18040002,14.967658111277753
2018-06-08,18040002,18.939849239938397
2018-06-29,18040002,21.239058834664966
2018-01-03,18040002,11.795569879167219
2001-03-22,18040002,16.87315443333457
2001-05-11,18040002,23.664654405678018
2001-10-29,18040002,14.963352939661814
2001-07-08,18040002,25.69927571100347
2001-06-11,18040002,19.89330516492619
2007-11-16,18040002,15.765503702794806
2007-11-20,18040002,14.096444878508057
2007-06-27,18040002,23.85168012450724
2007-12-19,18040002,8.54041545969598
2007-08-28,18040002,24.406875007292811
2007-01-30,18040002,9.9727389799321386
2007-08-06,18040002,19.885444862001087
2007-07-15,18040002,24.870683803277863
2007-03-27,18040002,13.211286758675294
2007-11-03,18040002,15.790882334989664
2007-03-17,18040002,18.89661396776928
2019-12-25,18040002,6.9452426400008234
2019-03-20,18040002,14.878897048094693
2019-08-18,18040002,23.061812576125661
2019-10-05,18040002,16.063823538668021
2019-01-04,18040002,5.8884191227364617
2019-03-31,18040002,12.961669099681517
2019-08-22,18040002,24.479341952239775
2020-10-04,18040002,25.599459549959963
2020-09-21,18040002,23.284584553802709
2020-07-28,18040002,26.805338291560894
2020-12-18,18040002,9.59285663769526
2020-02-16,18040002,11.878382367246294
2020-11-10,18040002,6.9778235279681038
2013-06-28,18040002,26.200477964737839
2013-02-01,18040002,9.6711397033650464
2013-05-03,18040002,22.615305153762584
2013-11-18,18040002,11.12245952162672
2013-11-22,18040002,9.9823786931879379
2013-01-31,18040002,9.3211838437573
2013-11-08,18040002,15.702900698956322
2013-03-21,18040002,13.944779415340978
2013-01-11,18040002,4.6871801564548674
2013-03-03,18040002,15.072419103454143
2000-06-20,18040003,22.740481783946354
2000-01-20,18040003,13.323182297249634
2000-08-20,18040003,20.289830736815937
2000-10-31,18040003,10.875992168982824
2000-03-09,18040003,8.8385494942000715
2000-07-19,18040003,21.405354179441918
2002-02-22,18040003,13.022026029725872
2002-03-12,18040003,12.944856776545445
2002-06-30,18040003,23.941940126319722
2002-10-09,18040003,22.530762933194627
2002-10-14,18040003,18.694638028740879
2003-06-11,18040003,17.505437506983679
2003-02-01,18040003,10.576513015975552
2003-06-08,18040003,19.260794259607788
2003-09-06,18040003,21.327643205722172
2004-07-15,18040003,21.8637786085407
2004-05-04,18040003,23.61529422054689
2004-06-30,18040003,19.95037238299847
2004-07-22,18040003,25.603643198808033
2004-12-15,18040003,9.9114973880350572
2005-06-03,18040003,21.471768230199817
2005-06-23,18040003,20.073132793108631
2005-07-08,18040003,22.195184918741379
2005-12-29,18040003,11.315908843030538
2005-04-03,18040003,14.009601589292288
2005-01-09,18040003,9.0510989645651225
2005-05-03,18040003,17.033307264248521
2005-10-23,18040003,17.576057271411031
2005-09-30,18040003,22.968489597241078
2005-10-18,18040003,19.586596352358658
2005-01-14,18040003,4.2862473984714606
2005-10-03,18040003,17.334820322692405
2006-03-14,18040003,7.9389427020384256
2006-07-13,18040003,20.604101541141659
2006-03-12,18040003,5.8301692800984393
2006-06-27,18040003,27.113343765338261
2006-03-29,18040003,10.95154167649647
2006-11-16,18040003,12.774513001243275
2008-03-11,18040003,14.774434900532162
2008-03-23,18040003,13.686914110556234
2008-12-09,18040003,3.7638854227928586
2009-06-06,18040003,16.319958324233689
2009-07-23,18040003,22.301101540525753
